country,year,Party,CoreT3,CorepvalT3,FCoreT3,FCorepvalT3,CoreWT3,CorepvalWT3,FCoreWT3,FCorepvalWT3,CWinT3,CwinpvalT3,FCWinT3,FCwinpvalT3,CWinWT3,CwinpvalWT3,FCWinWT3,FCwinpvalWT3
FRA,2002,MDC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FRA,2002,Rep,1,0.89052734375,0,0.197599337491461,1,0.89052734375,0,0.197599337491461,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2002,FN,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2002,PS,1,0.99814453125,1,7.19418369050605e-24,1,0.99814453125,1,7.19418369050605e-24,1,0.31533203125,0,0.802400662508539,1,0.31533203125,0,0.802400662508539
FRA,2002,UDF,0,0.0421875,0,0.962104210085088,0,0.0421875,0,0.962104210085088,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2002,LO,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2002,Green,0,0.0015625,0,0.999999130452293,0,0.0015625,0,0.999999130452293,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2002,DL,0,0.0015625,0,0.999999970732423,0,0.0015625,0,0.999999970732423,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2002,PCF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2007,Rep,1,0.99814453125,1,3.5771460703368e-16,1,0.99814453125,1,5.90010471478678e-12,1,0.07412109375,0,0.961105895813717,1,0.05556640625,0,0.970289493874884
FRA,2007,PS,1,0.99814453125,1,0.0388941041862832,1,0.99814453125,1,0.0297105061251164,0,0.0015625,0,1,0,0.0015625,0,0.9999999999941
FRA,2007,MD,1,0.99814453125,0,0.0906531208915985,1,0.82001953125,0,0.28056798955793,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2007,FN,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2007,PCF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2007,Green,0,0.0015625,0,0.999999999999985,0,0.0015625,0,0.999999999813364,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2007,LCF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2012,PS,1,0.99814453125,1,2.10472697972307e-66,1,0.99814453125,1,2.10472697972307e-66,1,0.99814453125,1,3.45524396363201e-13,1,0.99814453125,1,3.45524396363201e-13
FRA,2012,Rep,0,0.0015625,0,0.999999999999654,0,0.0015625,0,0.999999999999654,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2012,FN,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2012,PCF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2012,MD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2012,Green,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2017,LaREM,1,0.99814453125,1,3.18776708294389e-31,1,0.99814453125,1,3.18776708294389e-31,0,0.0015625,0,0.999999999817787,0,0.0015625,0,0.999999999817787
FRA,2017,FN,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2017,Rep,1,0.99814453125,0,0.166486661524891,1,0.99814453125,0,0.166486661524891,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2017,FI,1,0.99814453125,1,4.17768526515885e-05,1,0.99814453125,1,4.17768526515885e-05,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2017,PS,1,0.99814453125,1,2.07011667781292e-06,1,0.99814453125,1,2.07011667781292e-06,0,0.0015625,0,1,0,0.0015625,0,1
FRA,2017,Green,1,0.99814453125,1,1.82213336463966e-10,1,0.99814453125,1,1.82213336463966e-10,0,0.0015625,0,1,0,0.0015625,0,1
GBR,2005,SNP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GBR,2005,PC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GBR,2005,Lab,1,0.99814453125,1,2.56080483078418e-17,1,0.99814453125,1,8.37931653270311e-16,0,0.0015625,0,0.999757753008885,0,0.0015625,0,0.99937911450448
GBR,2005,Con,0,0.0359375,0,0.983309774468649,1,0.05556640625,0,0.972668011628263,0,0.0015625,0,1,0,0.0015625,0,1
GBR,2005,LD,1,0.99814453125,1,0.00024224699111501,1,0.99814453125,1,0.000620885495520243,0,0.0015625,0,1,0,0.0015625,0,0.999999999999999
GBR,2015,SNP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GBR,2015,PC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GBR,2015,Con,1,0.99814453125,1,1.70652445661212e-17,1,0.99814453125,1,1.60460899478962e-10,0,0.0046875,0,0.999011126412989,0,0.0015625,0,0.999702815918191
GBR,2015,Lab,1,0.99814453125,1,0.000988873587010729,1,0.99814453125,1,0.000297184081808704,0,0.0015625,0,1,0,0.0015625,0,0.999999999839539
GBR,2015,UKIP,0,0.0015625,0,0.999999999999499,0,0.0015625,0,0.999999999997911,0,0.0015625,0,1,0,0.0015625,0,1
GBR,2015,LD,1,0.88310546875,0,0.20470428763341,1,0.90166015625,0,0.189090082686173,0,0.0015625,0,1,0,0.0015625,0,1
GBR,2015,Green,1,0.30048828125,0,0.733497488816451,1,0.58251953125,0,0.496531078299845,0,0.0015625,0,1,0,0.0015625,0,1
GBR,1997,SNP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GBR,1997,PC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GBR,1997,Lab,1,0.99814453125,1,6.90448110184965e-108,1,0.99814453125,1,1.00253338751156e-70,1,0.99814453125,0,0.0983128180655368,1,0.63447265625,0,0.426440974231664
GBR,1997,Con,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GBR,1997,LD,1,0.10751953125,0,0.901687181934463,1,0.47861328125,0,0.573559025768336,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2009,PASOK,1,0.99814453125,1,1.01327742377705e-61,1,0.99814453125,1,1.01327742377705e-61,1,0.99814453125,1,0.00388736871027854,1,0.99814453125,1,0.00388736871027854
GRC,2009,ND,0,0.0046875,0,0.996112631289721,0,0.0046875,0,0.996112631289721,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2009,KKE,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2009,LAOS,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2009,SYRIZA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2009,Green,0,0.0015625,0,0.999999988817488,0,0.0015625,0,0.999999988817488,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2012,ND,1,0.99814453125,1,8.07949171565163e-07,1,0.99814453125,1,8.07949171565163e-07,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2012,SYRIZA,1,0.99814453125,1,0.00151552973679323,1,0.99814453125,1,0.00151552973679323,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2012,PASOK,0,0.0015625,0,0.999949735052923,0,0.0015625,0,0.999949735052923,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2012,ANEL,1,0.99814453125,1,4.86354814429417e-05,1,0.99814453125,1,4.86354814429417e-05,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2012,LS_XA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC,2012,DIMAR,1,0.99814453125,1,1.45872054689481e-30,1,0.99814453125,1,1.45872054689481e-30,0,0.0015625,0,0.999999192050828,0,0.0015625,0,0.999999192050828
GRC,2012,KKE,1,0.67529296875,0,0.411641392293517,1,0.67529296875,0,0.411641392293517,0,0.0015625,0,1,0,0.0015625,0,1
GRC1,2015,SYRIZA,1,0.99814453125,1,8.1510577849657e-30,1,0.99814453125,1,8.1510577849657e-30,1,0.99814453125,1,5.82469957929263e-07,1,0.99814453125,1,5.82469957929263e-07
GRC1,2015,ND,0,0.0015625,0,0.999999417530042,0,0.0015625,0,0.999999417530042,0,0.0015625,0,1,0,0.0015625,0,1
GRC1,2015,LS_XA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC1,2015,Potami,0,0.0015625,0,0.999999549657206,0,0.0015625,0,0.999999549657206,0,0.0015625,0,1,0,0.0015625,0,1
GRC1,2015,KKE,0,0.0015625,0,0.999999999999984,0,0.0015625,0,0.999999999999984,0,0.0015625,0,1,0,0.0015625,0,1
GRC1,2015,ANEL,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC1,2015,PASOK,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC2,2015,SYRIZA,1,0.99814453125,1,1.32073069444831e-06,1,0.99814453125,1,1.32073069444831e-06,0,0.0015625,0,1,0,0.0015625,0,1
GRC2,2015,ND,1,0.99814453125,1,1.47644088103565e-16,1,0.99814453125,1,1.47644088103565e-16,0,0.0015625,0,0.999998679269306,0,0.0015625,0,0.999998679269306
GRC2,2015,LS_XA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
GRC2,2015,PASOK,1,0.99814453125,1,0.0223283356800508,1,0.99814453125,1,0.0223283356800508,0,0.0015625,0,1,0,0.0015625,0,1
GRC2,2015,KKE,1,0.73837890625,0,0.339620905218678,1,0.73837890625,0,0.339620905218678,0,0.0015625,0,1,0,0.0015625,0,1
GRC2,2015,Potami,1,0.99814453125,1,0.000309997145678333,1,0.99814453125,1,0.000309997145678333,0,0.0015625,0,1,0,0.0015625,0,1
GRC2,2015,ANEL,0,0.0015625,0,0.999993150399098,0,0.0015625,0,0.999993150399098,0,0.0015625,0,1,0,0.0015625,0,1
GRC2,2015,EK,1,0.99814453125,1,3.74480811402903e-05,1,0.99814453125,1,3.74480811402903e-05,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2000,CP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HKG,2000,DP,1,0.99814453125,1,1.45512980637842e-19,1,0.99814453125,1,1.45512980637842e-19,0,0.0015625,0,0.99999999999386,0,0.0015625,0,0.99999999999386
HKG,2000,DAB,1,0.99814453125,1,2.134257984042e-06,1,0.99814453125,1,2.134257984042e-06,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2000,TF,1,0.99814453125,1,6.13953434100809e-12,1,0.99814453125,1,6.13953434100809e-12,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2000,ADPL,1,0.99814453125,1,2.89901699433095e-05,1,0.99814453125,1,2.89901699433095e-05,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2000,LP,1,0.99814453125,0,0.175293160255213,1,0.99814453125,0,0.175293160255213,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2004,DP,1,0.99814453125,1,3.31100537977003e-17,1,0.99814453125,1,3.31100537977003e-17,0,0.0421875,0,0.983924026079756,0,0.0421875,0,0.983924026079756
HKG,2004,DAB,1,0.24853515625,0,0.903016830491392,1,0.24853515625,0,0.903016830491392,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2004,LP,1,0.30419921875,0,0.722487075874465,1,0.30419921875,0,0.722487075874465,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2004,ADPL,1,0.99814453125,1,0.0160759739202443,1,0.99814453125,1,0.0160759739202443,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2008,DAB,1,0.27822265625,0,0.839390328916619,1,0.27822265625,0,0.839390328916619,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2008,DP,1,0.99814453125,1,5.86856289318777e-05,1,0.99814453125,1,5.86856289318777e-05,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2008,CP,1,0.99814453125,1,1.3961918081611e-25,1,0.99814453125,1,1.3961918081611e-25,0,0.0015625,0,0.999941314371068,0,0.0015625,0,0.999941314371068
HKG,2008,LSD,1,0.06669921875,0,0.977206718590036,1,0.06669921875,0,0.977206718590036,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2008,LP,0,0.0015625,0,0.999998933754752,0,0.0015625,0,0.999998933754752,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2008,ADPL,1,0.92763671875,0,0.174686171095486,1,0.92763671875,0,0.174686171095486,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2008,Frontier,0,0.0140625,0,0.992635568683335,0,0.0140625,0,0.992635568683335,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,DAB,1,0.17431640625,0,0.947158434385206,1,0.17431640625,0,0.947158434385206,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,CP,1,0.99814453125,1,1.37106435817763e-06,1,0.99814453125,1,1.37106435817763e-06,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,DP,1,0.99814453125,1,6.62618642293265e-06,1,0.99814453125,1,6.62618642293265e-06,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,PP,0,0.0015625,0,0.999999990190221,0,0.0015625,0,0.999999990190221,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,FTU,1,0.99814453125,1,7.38933622892861e-09,1,0.99814453125,1,7.38933622892861e-09,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,Lab,1,0.99814453125,1,2.14010422690631e-18,1,0.99814453125,1,2.14010422690631e-18,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,NPP,1,0.99814453125,0,0.0885689599028036,1,0.99814453125,0,0.0885689599028036,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2012,LP,1,0.56396484375,0,0.799715925743846,1,0.56396484375,0,0.799715925743846,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2016,AHKG,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HKG,2016,DAB,0,0.0015625,0,0.99999248070334,0,0.0015625,0,0.99999248070334,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2016,CP,1,0.99814453125,1,2.28810297150202e-32,1,0.99814453125,1,2.28810297150202e-32,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2016,DP,1,0.99814453125,1,2.80173758087084e-21,1,0.99814453125,1,2.80173758087084e-21,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2016,FTU,0,0.0109375,0,0.994480109618556,0,0.0109375,0,0.994480109618556,0,0.0015625,0,1,0,0.0015625,0,1
HKG,2016,NPP,1,0.17060546875,0,0.901338332746118,1,0.17060546875,0,0.901338332746118,0,0.0015625,0,1,0,0.0015625,0,1
HKG,1998,CP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HKG,1998,DP,1,0.99814453125,1,4.08154691221077e-48,1,0.99814453125,1,4.08154691221077e-48,1,0.40810546875,0,0.829025992099527,1,0.40810546875,0,0.829025992099527
HKG,1998,DAB,0,0.0203125,0,0.988050093979622,0,0.0203125,0,0.988050093979622,0,0.0015625,0,1,0,0.0015625,0,1
HKG,1998,TF,1,0.91650390625,0,0.170974007900473,1,0.91650390625,0,0.170974007900473,0,0.0015625,0,1,0,0.0015625,0,1
HKG,1998,ADPL,1,0.05185546875,0,0.977928766221136,1,0.05185546875,0,0.977928766221136,0,0.0015625,0,1,0,0.0015625,0,1
HKG,1998,LP,0,0.0015625,0,0.999995749174811,0,0.0015625,0,0.999995749174811,0,0.0015625,0,1,0,0.0015625,0,1
HRV,2007,HDZ,1,0.99814453125,1,4.82976401306881e-07,1,0.99814453125,1,4.82976401306881e-07,0,0.0015625,0,0.999999991676615,0,0.0015625,0,0.999999991676615
HRV,2007,SDP,1,0.99814453125,1,8.32338500112507e-09,1,0.99814453125,1,8.32338500112507e-09,0,0.0015625,0,0.999999948524866,0,0.0015625,0,0.999999948524866
HRV,2007,HNS,1,0.99814453125,1,4.13513992516672e-07,1,0.99814453125,1,4.13513992516672e-07,0,0.0015625,0,1,0,0.0015625,0,1
HRV,2007,HSS,1,0.99814453125,1,6.95574830058775e-08,1,0.99814453125,1,6.95574830058775e-08,0,0.0015625,0,1,0,0.0015625,0,1
HRV,2007,HSU,1,0.99814453125,0,0.0636954685737822,1,0.99814453125,0,0.0636954685737822,0,0.0015625,0,1,0,0.0015625,0,1
HRV,2007,HSP,1,0.99814453125,0,0.295592659740172,1,0.99814453125,0,0.295592659740172,0,0.0015625,0,1,0,0.0015625,0,1
HRV,2007,HSLS,1,0.99814453125,1,0.00127447156771313,1,0.99814453125,1,0.00127447156771313,0,0.0015625,0,1,0,0.0015625,0,1
HRV,2007,HDSSB,1,0.20029296875,0,0.949693892260893,1,0.20029296875,0,0.949693892260893,0,0.0015625,0,1,0,0.0015625,0,1
HRV,2007,IDS,1,0.99814453125,1,3.0826592370758e-05,1,0.99814453125,1,3.0826592370758e-05,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2002,MSZP,1,0.99814453125,1,4.67033349760108e-10,1,0.99814453125,1,4.67033349760108e-10,0,0.0015625,0,0.999999387568955,0,0.0015625,0,0.999999387568955
HUN,2002,Fidesz,1,0.57509765625,0,0.558294941143543,1,0.57509765625,0,0.558294941143543,0,0.0015625,0,0.99999999999998,0,0.0015625,0,0.99999999999998
HUN,2002,SZDSZ,1,0.99814453125,1,2.67533713418695e-05,1,0.99814453125,1,2.67533713418695e-05,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2002,MIEP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2002,CP,0,0.0046875,0,0.99899982895548,0,0.0046875,0,0.99899982895548,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2002,MDF,0,0.0015625,0,0.999789888178433,0,0.0015625,0,0.999789888178433,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2018,Fidesz,1,0.99814453125,1,1.79998719084832e-22,1,0.99814453125,1,1.79998719084832e-22,0,0.0015625,0,0.999997307954618,0,0.0015625,0,0.999997307954618
HUN,2018,Jobbik,1,0.99814453125,1,2.69204538191216e-06,1,0.99814453125,1,2.69204538191216e-06,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2018,MSZP,1,0.98701171875,0,0.136760844059629,1,0.98701171875,0,0.136760844059629,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2018,LMP,1,0.99814453125,1,0.0249653897469389,1,0.99814453125,1,0.0249653897469389,0,0.0015625,0,1,0,0.0015625,0,1
HUN,2018,DK,1,0.58623046875,0,0.60906966654919,1,0.58623046875,0,0.60906966654919,0,0.0015625,0,1,0,0.0015625,0,1
HUN,1998,MSZP,1,0.15947265625,0,0.855517143301868,1,0.15947265625,0,0.855517143301868,0,0.0015625,0,0.999999999999991,0,0.0015625,0,0.999999999999991
HUN,1998,Fidesz,1,0.99814453125,1,9.39110436371626e-15,1,0.99814453125,1,9.39110436371626e-15,1,0.94990234375,0,0.144482856698132,1,0.94990234375,0,0.144482856698132
HUN,1998,FKgP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
HUN,1998,SZDSZ,0,0.0015625,0,0.99999997949861,0,0.0015625,0,0.99999997949861,0,0.0015625,0,1,0,0.0015625,0,1
HUN,1998,MIEP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
HUN,1998,MDF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2002,FF,1,0.99814453125,1,7.68905851281796e-120,1,0.99814453125,1,1.1890959656056e-76,1,0.99814453125,1,1.29090071911797e-13,1,0.99814453125,1,1.42070194266832e-11
IRL,2002,FG,0,0.0015625,0,0.999999999999871,0,0.0015625,0,0.999999999985793,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2002,Lab,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2002,SF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2002,PD,0,0.0015625,0,0.999999999999988,0,0.0015625,0,0.999999999999213,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2002,Green,0,0.0015625,0,1,0,0.0015625,0,0.999999999991643,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2007,FF,1,0.99814453125,1,2.23200696753307e-39,1,0.99814453125,1,2.23200696753307e-39,1,0.25595703125,0,0.835957499150667,1,0.25595703125,0,0.835957499150667
IRL,2007,FG,1,0.92763671875,0,0.164042500849333,1,0.92763671875,0,0.164042500849333,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2007,Lab,0,0.0046875,0,0.998265729366915,0,0.0046875,0,0.998265729366915,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2007,Green,0,0.0015625,0,0.997886198756766,0,0.0015625,0,0.997886198756766,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2007,SF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2007,PD,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2011,FG,1,0.99814453125,1,9.71080665630253e-95,1,0.99814453125,1,9.71080665630253e-95,0,0.0265625,0,0.975151802293132,0,0.0265625,0,0.975151802293132
IRL,2011,Lab,1,0.99814453125,1,0.0248481977068683,1,0.99814453125,1,0.0248481977068683,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2011,FF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2011,SF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2011,ULA,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2011,Green,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2016,FG,1,0.99814453125,1,7.88641656214445e-09,1,0.99814453125,1,7.88641656214445e-09,0,0.0015625,0,0.999999982060415,0,0.0015625,0,0.999999982060415
IRL,2016,FF,1,0.99814453125,1,1.79395846625171e-08,1,0.99814453125,1,1.79395846625171e-08,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2016,SF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2016,Lab,0,0.0015625,0,0.999962151206617,0,0.0015625,0,0.999962151206617,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2016,AAA_PBP,0,0.0015625,0,0.999999999948876,0,0.0015625,0,0.999999999948876,0,0.0015625,0,1,0,0.0015625,0,1
IRL,2016,SD,1,0.99814453125,0,0.226203098027819,1,0.99814453125,0,0.226203098027819,0,0.0015625,0,0.999999999638383,0,0.0015625,0,0.999999999638383
IRL,2016,Green,1,0.50458984375,0,0.708743761671624,1,0.50458984375,0,0.708743761671624,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2003,Ind,1,0.99814453125,1,8.00141669184262e-05,1,0.99814453125,1,8.00141669184262e-05,0,0.0015625,0,0.99999999999978,0,0.0015625,0,0.99999999999978
ISL,2003,SDA,1,0.99814453125,0,0.0533239257104102,1,0.99814453125,0,0.0533239257104102,0,0.0015625,0,0.999999860105795,0,0.0015625,0,0.999999860105795
ISL,2003,FSF,1,0.99814453125,1,1.39894205296523e-07,1,0.99814453125,1,1.39894205296523e-07,0,0.0015625,0,0.999999999999997,0,0.0015625,0,0.999999999999997
ISL,2003,VG,0,0.0015625,0,0.999993478746133,0,0.0015625,0,0.999993478746133,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2003,LP,0,0.0015625,0,0.999999579308701,0,0.0015625,0,0.999999579308701,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2007,Ind,1,0.99814453125,1,3.12628940420024e-20,1,0.99814453125,1,3.12628940420024e-20,0,0.0296875,0,0.974924348431732,0,0.0296875,0,0.974924348431732
ISL,2007,SDA,1,0.99814453125,1,0.0250756515682684,1,0.99814453125,1,0.0250756515682684,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2007,VG,0,0.0015625,0,0.999999973431105,0,0.0015625,0,0.999999973431105,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2007,FSF,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2007,LP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2007,IM,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2009,SDA,1,0.99814453125,1,4.98877449527143e-27,1,0.99814453125,1,4.98877449527143e-27,0,0.0015625,0,0.999999992683082,0,0.0015625,0,0.999999992683082
ISL,2009,Ind,0,0.0046875,0,0.998775062049545,0,0.0046875,0,0.998775062049545,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2009,VG,1,0.99814453125,1,7.31691790443027e-09,1,0.99814453125,1,7.31691790443027e-09,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2009,FSF,1,0.08896484375,0,0.951154139740867,1,0.08896484375,0,0.951154139740867,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2009,CM,0,0.0015625,0,0.999997922095701,0,0.0015625,0,0.999997922095701,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2009,LP,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2013,Ind,1,0.99814453125,1,0.000132042672629915,1,0.99814453125,1,0.000132042672629915,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2013,FSF,1,0.99814453125,1,1.81661920209987e-19,1,0.99814453125,1,1.81661920209987e-19,0,0.0015625,0,0.999999705476729,0,0.0015625,0,0.999999705476729
ISL,2013,SDA,0,0.0234375,0,0.988506952895959,0,0.0234375,0,0.988506952895959,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2013,VG,0,0.0015625,0,0.998348841155076,0,0.0015625,0,0.998348841155076,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2013,BF,1,0.44892578125,0,0.601813142912355,1,0.44892578125,0,0.601813142912355,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2013,Pi,0,0.0015625,0,0.999999771960049,0,0.0015625,0,0.999999771960049,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2016,Ind,1,0.22626953125,0,0.865594814126548,1,0.22626953125,0,0.865594814126548,0,0.0015625,0,1,0,0.0015625,0,1
ISL,2016,VG,1,0.99814453125,1,6.65968381345579e-20,1,0.99814453125,1,6.65968381345579e-20,0,0.0046875,0,0.997498431537135,0,0.0046875,0,0.997498431537135
